law_type,category,month_idx,month_name,current_month,ytd,same_month_prev_year,prev_month
IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),10,October,9,58,0,7
IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",10,October,50,561,54,44
IPC,Sexual Intercourse by employing deceitful means (Se 69 BNS),10,October,30,178,1,20
IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",10,October,421,3479,302,335
IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",10,October,23,168,14,15
IPC,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",10,October,99,883,96,90
IPC,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",10,October,375,3271,388,306
IPC,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",10,October,78,876,100,96
IPC,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),10,October,1804,17076,1766,1608
IPC,"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS))",10,October,275,2858,206,264
IPC,"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS)",10,October,0,0,0,0
IPC,"OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS",10,October,17,169,10,19
IPC,CRIMINAL BREACH OF TRUST (Sec. 406 to 409 IPC/316(2) to 316(5) BNS),10,October,56,611,42,68
IPC,"CHEATING (Sec.417 to 420 IPC/318(2)to 318(4), 319(2) BNS)",10,October,508,4730,472,509
IPC,"COUNTERFEITING (Sec. 231 to 263 (A), 489(A) to 489 (E) IPC/178 TO 185 BNS)",10,October,2,27,2,0
IPC,"FORGERY (Sec. 465, 468, 471, 473, 476, 477 & 477(A) IPC/336(2),336(3),340(2),341(2),342(2),343,
344 BNS)",10,October,44,504,42,62
IPC,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",10,October,1407,13852,1280,1318
IPC,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",10,October,0,18,1,1
IPC,AFFRAY (Sec. 160 IPC/194(2) BNS),10,October,57,603,38,72
IPC,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",10,October,11,159,19,10
IPC,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",10,October,3,24,5,4
IPC,COMMUNAL / RELIGION (Sec. 295 to 297 IPC/298 TO 301 BNS),10,October,26,242,32,38
IPC,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC/61(2),148 BNS)",10,October,2,14,2,3
IPC,CRIMINAL INTIMIDATION (Sec. 504 to 508 IPC/352 TO 354 BNS),10,October,265,2725,229,297
IPC,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC/314,315 BNS)",10,October,3,17,1,3
IPC,CRIMINAL TRESPASS (Sec.447 to 452 IPC/329(3) TO 333 BNS),10,October,224,2307,184,216
IPC,CRUELTY BY HUSBAND (Sec. 498(A) IPC/85 BNS),10,October,270,2389,216,245
IPC,DOWRY DEATHS (Sec.304(B) IPC/80 BNS),10,October,13,98,9,6
IPC,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC/106 BNS),10,October,36,271,39,26
IPC,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS),10,October,865,9371,947,784
IPC,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS)",10,October,2859,26097,2535,2445
IPC,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC/88,89,90 BNS)",10,October,0,15,4,0
IPC,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC/159 TO 168 EXCEPT 164 BNS)",10,October,0,0,0,0
IPC,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC/262,263,265 BNS)",10,October,6,32,0,2
IPC,"IMPERSONATION (Sec.170, 171 IPC/204,205 BNS)",10,October,3,15,0,0
IPC,"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC/324(4) TO 324(6) BNS)",10,October,31,384,33,35
IPC,MOLESTATION (Sec.354 IPC/74 BNS),10,October,509,4867,454,463
IPC,POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS),10,October,1,11,1,0
IPC,PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS),10,October,2,33,1,8
IPC,PUBLIC JUSTICE (Sec.213 to 215 IPC/250 TO 252 BNS),10,October,0,6,0,0
IPC,"PUBLIC NUISANCE (Sec.291 and 510 IPC/293,355 BNS)",10,October,38,353,30,155
IPC,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC/271 to 273, 279,285,291 BNS)",10,October,664,4553,130,1164
IPC,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS)",10,October,88,992,88,99
IPC,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS)",10,October,0,3,1,1
IPC,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS)",10,October,490,3316,182,450
IPC,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC/317(2) TO 317(5) BNS),10,October,0,2,0,0
IPC,SEDITION (Sec. 124A IPC/IN BNS Deleted),10,October,0,0,0,0
IPC,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC/79 BNS),10,October,34,333,18,37
IPC,"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS)",10,October,60,629,48,56
IPC,UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted),10,October,0,0,1,0
IPC,"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS)",10,October,30,421,38,37
IPC,"INFANTICIDE (Sec.315, 316 IPC/91,92 BNS)",10,October,0,5,1,0
IPC,"OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC/81,84 BNS)",10,October,0,33,3,4
IPC,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC/98,99 BNS)",10,October,0,0,0,0
IPC,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC/346-350(2) BNS),10,October,0,2,0,1
IPC,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),10,October,0,4,0,0
IPC,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),10,October,0,5,3,0
IPC,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",10,October,1,4,0,0
IPC,Attempting to commit offences (Sec.511 IPC/62 BNS),10,October,22,185,19,14
IPC,ILLEGAL DETENTION (Sec.342 IPC/127(2) BNS),10,October,0,0,0,0
IPC,FALSE EVIDENCE (Sec.191 to 205 IPC/227-242 BNS),10,October,4,10,2,1
IPC,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),10,October,5,56,8,7
IPC,OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),10,October,2,18,2,1
IPC,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",10,October,40,1298,84,70
IPC,Concealment of birth by secret disposal of Child,10,October,3,39,2,2
IPC,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,10,October,2,6,2,0
IPC,Disobedience to Order Promulgated by Public/Servant,10,October,6,77,6,24
IPC,Giving false information respecting an offence committed,10,October,2,27,1,1
IPC,Harbouring offender,10,October,0,3,0,1
IPC,Pettry Organised Crimes,10,October,8,143,8,9
IPC,Public Servant in Judicial proceeding,10,October,0,1,0,0
IPC,"The Indian Stamp Act, 1899",10,October,0,0,0,0
SLL,ANTIQUES (CULTURAL PROPERTY),10,October,29,353,17,40
SLL,ANIMAL,10,October,30,359,27,32
SLL,CINEMATOGRAPHY ACT 1952,10,October,0,0,0,0
SLL,CINEMATOGRAPHY ACT 1953,10,October,0,0,0,0
SLL,CONSUMER,10,October,85,710,30,90
SLL,COPY RIGHT ACT 1957,10,October,12,118,8,7
SLL,COPY RIGHT ACT 1958,10,October,2,59,5,3
SLL,CIVIL RIGHTS,10,October,217,1941,157,209
SLL,CHILDREN ACT,10,October,29,361,19,29
SLL,PREVENTION OF CORRUPTION ACT 1988,10,October,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1989,10,October,0,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1990,10,October,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1991,10,October,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1992,10,October,0,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1993,10,October,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1994,10,October,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1995,10,October,0,0,0,0
SLL,CUSTOMS,10,October,0,0,0,0
SLL,Explosives,10,October,50,122,61,10
SLL,FOREIGN EXCHANGE,10,October,0,0,0,0
SLL,FOREIGNER,10,October,13,89,5,6
SLL,FOREST,10,October,0,10,0,2
SLL,HIJACKING,10,October,0,0,0,0
SLL,IMMORAL TRAFFIC,10,October,17,272,26,29
SLL,BONDED LABOUR SYSTEM,10,October,6,10,0,0
SLL,INDIAN MOTOR VEHICLE,10,October,5,62,5,3
SLL,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,10,October,423,5146,274,453
SLL,PASSPORT ACT,10,October,0,5,0,1
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,10,October,0,0,2,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,10,October,0,0,0,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,10,October,0,0,0,0
SLL,KARNATAKA POLICE ACT 1963,10,October,479,5233,410,389
SLL,KARNATAKA POLICE ACT 1964,10,October,1177,6402,458,431
SLL,KARNATAKA POLICE ACT 1965,10,October,25,222,29,21
SLL,KARNATAKA POLICE ACT 1966,10,October,6,584,9,17
SLL,KARNATAKA POLICE ACT 1967,10,October,29,427,35,34
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,10,October,9,113,9,31
SLL,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",10,October,0,0,0,0
SLL,OFFICIAL SECURITY RELATED ACTS,10,October,0,1,0,0
SLL,PREVENTION OF TERRORISM ACT (POTA),10,October,0,0,0,0
SLL,RAILWAYS ACT,10,October,0,2,0,0
SLL,UNLAWFUL ACTIVITIES (Prevention) Act 1967,10,October,1,1,0,0
SLL,CRIMES RELATED TO WOMEN,10,October,148,1644,142,179
SLL,INDIAN LUNACY ACT,10,October,0,0,0,0
SLL,INDIAN ELECTRICITY ACT,10,October,1,11,0,1
SLL,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",10,October,69,2854,45,245
SLL,KARNATAKA STATE LOCAL ACTS,10,October,830,10075,676,1139
SLL,CYBER CRIME (INFORMATION TECHNOLOGY ACT),10,October,1204,12406,1688,1298
SLL,NATIONAL SECURITY ACT,10,October,0,0,0,0
SLL,POCSO,10,October,320,3721,258,381
SLL,Aadhar Act,10,October,0,1,0,1
WOMEN,Rape (Sec. 376 IPC),10,October,50,561,54,44
WOMEN,Outraging modesty (Molestation) (sec.354 IPC),10,October,509,4867,454,463
WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),10,October,12,103,15,9
WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),10,October,34,333,18,37
WOMEN,Murder for Dowry - by burning (Sec.302 IPC),10,October,0,1,0,0
WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC)",10,October,1,5,1,0
WOMEN,Murder for other reasons,10,October,39,318,25,37
WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),10,October,1,2,0,0
WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),10,October,1,15,2,3
WOMEN,Attempt to Commit murder for other reasons,10,October,98,838,58,91
WOMEN,"Dowry Death-by burning
(Sec.304-B IPC)",10,October,0,1,0,0
WOMEN,Dowry Death-by other Means (Sec.304(B) IPC),10,October,13,97,9,6
WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),10,October,270,2389,216,245
WOMEN,Abetment of Suicide (Sec.306 IPC),10,October,20,150,6,17
WOMEN,Immoral Traffic (prevention) Act.,10,October,17,272,26,29
WOMEN,Indecent Representation of Women(Prohibition) Act-1986,10,October,0,1,0,0
WOMEN,Pornography,10,October,0,2,0,1
WOMEN,Offences against Public Servants (Sec.182-188-333-353 IPC),10,October,15,124,7,16
WOMEN,Offences related to Marriage,10,October,0,25,3,4
WOMEN,Cyber Crimes,10,October,34,3703,523,397
CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",10,October,0,5,1,0
CHILDREN,Rape on Minor,10,October,0,0,0,0
CHILDREN,Exposure & abandonment (Sec. 317 IPC),10,October,5,56,8,7
CHILDREN,Kidnapping & Abduction of Children,10,October,394,3210,271,306
CHILDREN,For Ransom - of Children,10,October,0,6,3,1
CHILDREN,of Children - for begging,10,October,0,0,0,0
CHILDREN,of Girls - Immoral Purpose,10,October,0,0,0,0
CHILDREN,With intent to Steal from Child,10,October,0,0,0,0
CHILDREN,Lawful Guardianship,10,October,1,2,0,0
CHILDREN,Procuration of Minor Girls - For Prostitution,10,October,0,0,0,0
CHILDREN,Procuration of Minor Girls - Importing of Girl,10,October,0,0,0,0
CHILDREN,Procuration of Minor Girls - For Other Purposes,10,October,0,12,0,1
CHILDREN,Selling of girls for Prostitution (Sec.372 IPC),10,October,0,0,0,0
CHILDREN,The Prohibition of Child Marriage Act - 2006,10,October,17,173,8,17
CHILDREN,POCSO Act,10,October,320,3721,258,381
CHILDREN,Death of Children due to miscarriage,10,October,0,15,4,0
CHILDREN,Juvenile Justice Act,10,October,8,119,9,8
CHILDREN,Child Labour (Pro.& Reg.) Act,10,October,4,69,2,4
CHILDREN,Probation of Offenders Act,10,October,0,0,0,0
SCST,Murder,10,October,7,81,5,6
SCST,Rape,10,October,7,102,4,12
SCST,Kidnapping,10,October,12,153,12,15
SCST,Offences under the Protection of Civil Rights Act.,10,October,0,0,0,0
SCST,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),10,October,190,1600,134,176
IPC,"Murder (Sec.302/303 IPC/103,104 BNS)",11,November,99,1132,104,109
IPC,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),11,November,251,3011,237,316
IPC,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),11,November,7,111,9,7
IPC,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC/110 BNS),11,November,4,62,4,9
IPC,"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS)",11,November,45,612,49,50
IPC,Sexual Intercourse by employing deceitful means (Se 69 BNS),11,November,35,213,1,29
IPC,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC/137(1)(A),137(1)(B),137(2),140 TO 142,97 BNS)",11,November,446,3867,359,382
IPC,"DACOITY (Sec. 395 to 398 IPC/310(2),310(4),311,312 BNS)",11,November,21,188,15,23
IPC,"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS)",11,November,109,985,81,98
IPC,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8),334(2) BNS)",11,November,284,3554,336,377
IPC,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC/305,R/W 331(1) TO 331(8), 334(2) BNS)",11,November,113,995,92,80
IPC,THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS),11,November,1689,18767,1664,1799
IPC,"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS))",11,November,244,3100,226,277
IPC,"OFFENCES AGAINST STATE (Sec. 121 to 130, except 124(A) IPC/147 TO 158 BNS)",11,November,0,0,0,0
IPC,"OFFENCES PROMOTING ENEMITY (Sec. 153(A), 154(B) & 505 IPC/196, 197 & 353 BNS",11,November,13,182,12,16
IPC,CRIMINAL BREACH OF TRUST (Sec. 406 to 409 IPC/316(2) to 316(5) BNS),11,November,73,685,36,57
IPC,"CHEATING (Sec.417 to 420 IPC/318(2)to 318(4), 319(2) BNS)",11,November,480,5208,466,508
IPC,"COUNTERFEITING (Sec. 231 to 263 (A), 489(A) to 489 (E) IPC/178 TO 185 BNS)",11,November,1,28,1,2
IPC,"FORGERY (Sec. 465, 468, 471, 473, 476, 477 & 477(A) IPC/336(2),336(3),340(2),341(2),342(2),343,
344 BNS)",11,November,51,554,60,44
IPC,"CASES OF HURT (Sec. 323 to 335 IPC except 328, 332, 333/115(2) TO 122(2) EXCEPT 121(1),121(2) BNS)",11,November,1322,15210,1246,1409
IPC,"ADULTERATION (Sec. 272, 273 to 276 IPC/274,275 TO 278 BNS)",11,November,0,18,1,0
IPC,AFFRAY (Sec. 160 IPC/194(2) BNS),11,November,44,647,33,57
IPC,"ARSON (Sec. 435, 436, 438 IPC/326(f),326(g),327(g) BNS)",11,November,14,173,14,11
IPC,"ASSAULT (Sec 356, 357 IPC/134,135 BNS)",11,November,4,28,1,3
IPC,COMMUNAL / RELIGION (Sec. 295 to 297 IPC/298 TO 301 BNS),11,November,11,251,19,26
IPC,"CRIMINAL CONSPIRACY (Sec. 120(B), 121(A) IPC/61(2),148 BNS)",11,November,0,13,1,1
IPC,CRIMINAL INTIMIDATION (Sec. 504 to 508 IPC/352 TO 354 BNS),11,November,263,2995,195,268
IPC,"CRIMINAL MISAPPROPRIATION (Sec. 403, 404 IPC/314,315 BNS)",11,November,4,21,2,3
IPC,CRIMINAL TRESPASS (Sec.447 to 452 IPC/329(3) TO 333 BNS),11,November,223,2524,198,223
IPC,CRUELTY BY HUSBAND (Sec. 498(A) IPC/85 BNS),11,November,256,2637,198,264
IPC,DOWRY DEATHS (Sec.304(B) IPC/80 BNS),11,November,12,109,5,12
IPC,DEATHS DUE TO RASHNESS/NEGLIGENCE (Sec.304(A) IPC/106 BNS),11,November,28,299,22,35
IPC,MOTOR VEHICLE ACCIDENTS FATAL (Sec.304(A) IPC/106 BNS),11,November,849,10292,1025,921
IPC,"MOTOR VEHICLE ACCIDENTS NON-FATAL (Sec.279, 337, 338 IPC/281,125(a),125(b) BNS)",11,November,2812,28840,2645,2809
IPC,"DEATHS-MISCARRIAGE (Sec.312, 313, 314 IPC/88,89,90 BNS)",11,November,0,15,3,0
IPC,"DEFENCE FORCES OFFENCES RELATING (also relating to desertion) (Sec.131 to 140, except 136 IPC/159 TO 168 EXCEPT 164 BNS)",11,November,0,0,0,0
IPC,"ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE (Sec.224, 225, 225(B) IPC/262,263,265 BNS)",11,November,5,38,2,6
IPC,"IMPERSONATION (Sec.170, 171 IPC/204,205 BNS)",11,November,1,16,0,3
IPC,"MISCHIEF (Sec.427 to 440 except 434, 435, 436, 438 IPC/324(4) TO 324(6) BNS)",11,November,33,418,35,31
IPC,MOLESTATION (Sec.354 IPC/74 BNS),11,November,468,5330,433,506
IPC,POISONING-PROFESSIONAL (Sec. 328 IPC/123 BNS),11,November,3,14,1,1
IPC,PORNOGRAPHY (Sec.292 to 294 IPC/294 TO 296 BNS),11,November,1,34,0,2
IPC,PUBLIC JUSTICE (Sec.213 to 215 IPC/250 TO 252 BNS),11,November,0,6,0,0
IPC,"PUBLIC NUISANCE (Sec.291 and 510 IPC/293,355 BNS)",11,November,26,378,13,38
IPC,"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC/271 to 273, 279,285,291 BNS)",11,November,376,4929,257,664
IPC,"OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim) (Sec 182-188, 332, 333, 353 IPC/217-223,121(1),121(2), 132 BNS)",11,November,85,1077,78,88
IPC,"OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused) (Sec.128, 129, 167, 218, 221, 222 IPC/156,157,201,256,259,260 BNS)",11,November,3,6,1,0
IPC,"NEGLIGENT ACT (Sec.280 to 289, 336 to 338 except 283 IPC/282 to 291,125 to 125(b) except 285 BNS)",11,November,372,3683,177,487
IPC,RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC/317(2) TO 317(5) BNS),11,November,0,2,0,0
IPC,SEDITION (Sec. 124A IPC/IN BNS Deleted),11,November,0,0,0,0
IPC,INSULTING MODESTY OF WOMEN (EVE TEASING) (Sec.509 IPC/79 BNS),11,November,32,363,17,33
IPC,"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS)",11,November,57,690,69,60
IPC,UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted),11,November,0,0,0,0
IPC,"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS)",11,November,31,452,25,30
IPC,"INFANTICIDE (Sec.315, 316 IPC/91,92 BNS)",11,November,0,5,0,0
IPC,"OFFENCES RELATED TO MARRIAGE (Sec.493 to 498 IPC/81,84 BNS)",11,November,3,36,6,0
IPC,"BUYING & SELLING MINOR FOR PROSTITUTION (Sec.372, 373 IPC/98,99 BNS)",11,November,0,0,0,0
IPC,DOCUMENTS & PROPERTY MARKS (Sec.483 to 489 IPC/346-350(2) BNS),11,November,1,3,0,0
IPC,DEFAMATION (Sec.500 to 502 IPC/350(2)-356(4) BNS),11,November,0,4,1,0
IPC,ELECTION(Sec.171(E) to 171(1) IPC/173-177 BNS),11,November,0,5,7,0
IPC,"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS)",11,November,1,5,4,1
IPC,Attempting to commit offences (Sec.511 IPC/62 BNS),11,November,23,207,16,22
IPC,ILLEGAL DETENTION (Sec.342 IPC/127(2) BNS),11,November,0,0,0,0
IPC,FALSE EVIDENCE (Sec.191 to 205 IPC/227-242 BNS),11,November,0,10,1,4
IPC,EXPOSURE AND ABANDONMENT OF CHILD (Sec.317 IPC/93 BNS),11,November,3,59,5,5
IPC,OF ABETMENT (Sec.107 to 120 IPC/45-60 BNS),11,November,1,19,0,2
IPC,"FAILURE TO APPEAR TO COURT (Sec.174A, 229A IPC/209,269 BNS)",11,November,33,1331,83,40
IPC,Concealment of birth by secret disposal of Child,11,November,6,45,4,3
IPC,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMEN,11,November,0,6,2,2
IPC,Disobedience to Order Promulgated by Public/Servant,11,November,3,36,0,2
IPC,Human Trafficking,11,November,1,15,1,3
IPC,Giving false information respecting an offence committed,11,November,2,29,0,2
IPC,Harbouring offender,11,November,0,3,0,0
IPC,Pettry Organised Crimes,11,November,6,149,13,8
IPC,Public Servant in Judicial proceeding,11,November,0,1,0,0
IPC,"The Indian Stamp Act, 1899",11,November,0,0,0,0
SLL,ANTIQUES (CULTURAL PROPERTY),11,November,35,389,21,30
SLL,ANIMAL,11,November,36,392,26,28
SLL,CINEMATOGRAPHY ACT 1952,11,November,0,0,0,0
SLL,CINEMATOGRAPHY ACT 1953,11,November,0,0,0,0
SLL,CONSUMER,11,November,75,785,38,85
SLL,COPY RIGHT ACT 1957,11,November,11,129,14,12
SLL,COPY RIGHT ACT 1958,11,November,9,68,11,2
SLL,CIVIL RIGHTS,11,November,1,6,1,1
SLL,SCHEDULED CASTE AND THE SCHEDULED TRIBES,11,November,216,2159,149,223
SLL,CHILDREN ACT,11,November,30,389,30,29
SLL,PREVENTION OF CORRUPTION ACT 1988,11,November,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1989,11,November,0,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1990,11,November,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1991,11,November,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1992,11,November,0,1,0,0
SLL,PREVENTION OF CORRUPTION ACT 1993,11,November,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1994,11,November,0,0,0,0
SLL,PREVENTION OF CORRUPTION ACT 1995,11,November,0,0,0,0
SLL,CUSTOMS,11,November,0,0,0,0
SLL,Import/Export (Control) Act 1947,11,November,0,0,0,0
SLL,Import/Export (Control) Act 1948,11,November,3,40,3,3
SLL,Import/Export (Control) Act 1949,11,November,3,89,13,48
SLL,Import/Export (Control) Act 1950,11,November,0,0,0,0
SLL,FOREIGN EXCHANGE,11,November,0,0,0,0
SLL,FOREIGNER,11,November,15,104,3,13
SLL,FOREST,11,November,0,10,1,0
SLL,HIJACKING,11,November,0,0,0,0
SLL,IMMORAL TRAFFIC,11,November,26,298,30,17
SLL,BONDED LABOUR SYSTEM,11,November,3,13,1,6
SLL,INDIAN MOTOR VEHICLE,11,November,2,63,1,4
SLL,NARCOTIC DRUGS & PSYCHOTROPIC SUBSTANCES ACT,11,November,772,5918,424,423
SLL,PASSPORT ACT,11,November,1,6,0,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,11,November,0,0,12,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1989,11,November,1,1,0,0
SLL,REPRESENTATIVE OF PEOPLE ACT 1951 & 1990,11,November,0,0,0,0
SLL,KARNATAKA POLICE ACT 1963,11,November,594,5829,756,480
SLL,KARNATAKA POLICE ACT 1964,11,November,496,6899,957,1176
SLL,KARNATAKA POLICE ACT 1965,11,November,17,239,21,25
SLL,KARNATAKA POLICE ACT 1966,11,November,4,588,8,6
SLL,KARNATAKA POLICE ACT 1967,11,November,54,478,21,29
SLL,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,11,November,3,115,10,9
SLL,"POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",11,November,1,1,0,0
SLL,OFFICIAL SECURITY RELATED ACTS,11,November,1,2,0,0
SLL,PREVENTION OF TERRORISM ACT (POTA),11,November,0,0,0,0
SLL,RAILWAYS ACT,11,November,2,4,0,0
SLL,UNLAWFUL ACTIVITIES (Prevention) Act 1967,11,November,0,1,2,1
SLL,CRIMES RELATED TO WOMEN,11,November,166,1822,145,155
SLL,INDIAN LUNACY ACT,11,November,0,0,0,0
SLL,INDIAN ELECTRICITY ACT,11,November,1,12,1,1
SLL,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",11,November,112,2966,147,69
SLL,KARNATAKA STATE LOCAL ACTS,11,November,961,11041,967,833
SLL,CYBER CRIME (INFORMATION TECHNOLOGY ACT),11,November,1186,13599,1608,1205
SLL,NATIONAL SECURITY ACT,11,November,0,0,0,0
SLL,POCSO,11,November,330,4107,319,356
SLL,Aadhar Act,11,November,0,1,2,0
WOMEN,Rape (Sec. 376 IPC),11,November,45,612,49,50
WOMEN,Outraging modesty (Molestation) (sec.354 IPC),11,November,468,5330,433,506
WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),11,November,10,113,10,12
